Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
352.67609	24.8730	24.9632	24.9632	2;4	z2:704.3440;z4:352.6761	2	4	1404.66766	352.17419	1.9199e6	2	2
418.22943	24.0783	24.2738	24.7448	4	z4:418.2294	1	4	1666.88191	417.72775	1.9181e6	1	1
343.19699	24.0440	24.1867	24.2253	4	z4:343.1970	1	4	1368.75886	343.19699	1.9179e6	1	1
487.28690	24.5637	24.9632	24.9632	2	z2:487.2869	1	2	970.55253	486.28354	1.9137e6	1	1
328.69537	24.3780	24.5127	24.5637	2	z2:328.6954	1	2	652.36613	327.19034	1.9087e6	1	1
300.17880	24.2738	24.3087	24.7837	2	z2:300.1788	1	2	596.33634	299.17545	1.9039e6	1	1
585.28021	24.1522	24.2738	24.2738	2	z2:585.2802	1	2	1166.53916	584.27686	1.9035e6	1	1
661.94781	24.4332	24.4332	24.4808	3	z3:661.9478	1	3	1977.80484	660.27556	1.9020e6	1	1
493.26086	24.0440	24.1867	24.2253	2	z2:493.2609	1	2	982.50047	492.25751	1.9000e6	1	1
446.23422	24.0783	24.3087	24.4332	1	z1:446.2342	1	1	446.23030	447.23758	1.8962e6	1	1
534.26971	24.7837	24.9363	24.9632	2	z2:534.2697	1	2	1064.51817	533.26636	1.8954e6	1	1
524.28198	24.1215	24.6205	24.6205	2	z2:524.2820	1	2	1044.54270	523.27863	1.8880e6	1	1
848.39874	24.5127	24.7448	24.8730	2	z2:848.3987	1	2	1690.76951	846.39203	1.8868e6	1	1
325.68442	24.0783	24.1522	24.2253	2;4	z2:650.3617;z4:325.6844	2	4	1298.70857	325.68442	1.8857e6	1	2
559.30762	24.6553	24.6987	24.9632	6	z6:559.3076	1	6	3343.78192	558.30426	1.8854e6	1	1
486.26633	24.0783	24.2738	24.5127	2	z2:486.2663	1	2	968.51139	485.26297	1.8826e6	1	1
590.34991	24.8227	24.9363	24.9632	1	z1:590.3499	1	1	587.33593	588.34320	1.8825e6	1	1
496.27557	24.5127	24.9363	24.9632	2	z2:496.2756	1	2	988.52988	495.27222	1.8802e6	1	1
364.16422	24.0440	24.3087	24.3780	2	z2:364.1642	1	2	724.30717	363.16086	1.8779e6	1	1
605.31299	24.6205	24.7448	24.7837	1	z1:605.3130	1	1	602.29900	603.30628	1.8700e6	1	1
806.42450	24.0440	24.0440	24.5127	2	z2:806.4245	1	2	1606.82103	804.41779	1.8592e6	1	1
636.38147	24.3780	24.5637	24.6987	2	z2:636.3815	1	2	1268.74168	635.37811	1.8566e6	1	1
936.40619	24.0440	24.2253	24.2738	2	z2:936.4062	1	2	1866.78441	934.39948	1.8495e6	1	1
425.23196	24.0783	24.3780	24.6553	1	z1:425.2320	1	1	423.22133	424.22861	1.8378e6	1	1
343.20300	24.2738	24.2738	24.5127	4	z4:343.2030	1	4	1368.78291	343.20300	1.8355e6	1	1
747.35284	24.0440	24.1215	24.3087	2	z2:747.3528	1	2	1488.67772	745.34613	1.8343e6	1	1
329.18115	24.5637	24.6205	24.9632	2	z2:329.1812	1	2	654.34104	328.17780	1.8340e6	1	1
395.69958	24.8227	24.9632	24.9632	4	z4:395.6996	1	4	1576.76252	395.19791	1.8276e6	1	1
370.16617	24.5127	24.7448	24.8227	2;4	z2:739.3242;z4:370.1662	2	4	1472.62034	369.16236	1.8128e6	1	2
428.26123	24.8227	24.8730	24.9632	2	z2:428.2612	1	2	852.50120	427.25788	1.8074e6	1	1
409.18317	24.0440	24.0783	24.3087	4	z4:409.1832	1	4	1630.69685	408.68149	1.7995e6	1	1
367.19455	24.0440	24.1215	24.2738	1	z1:367.1945	1	1	366.18727	367.19455	1.7963e6	1	1
350.72604	24.3780	24.5127	24.5637	4	z4:350.7260	1	4	1396.86836	350.22437	1.7906e6	1	1
358.20825	24.6205	24.8730	24.9632	2	z2:358.2083	1	2	712.39524	357.20490	1.7833e6	1	1
569.26697	24.0440	24.2738	24.5127	4	z4:569.2670	1	4	2269.02535	568.26361	1.7816e6	1	1
634.35126	24.0440	24.1867	24.2738	2	z2:634.3513	1	2	1264.68125	633.34790	1.7792e6	1	1
743.40454	24.6553	24.7448	24.7837	2	z2:743.4045	1	2	1480.78111	741.39783	1.7786e6	1	1
407.19516	24.7837	24.9363	24.9632	1	z1:407.1952	1	1	406.18788	407.19516	1.7781e6	1	1
418.67902	24.1522	24.3432	24.4332	4	z4:418.6790	1	4	1666.67354	417.67566	1.7708e6	1	1
422.23947	24.8227	24.9125	24.9125	2	z2:422.2395	1	2	840.45768	421.23612	1.7702e6	1	1
324.17072	24.1215	24.4808	24.5637	2	z2:324.1707	1	2	643.31681	322.66568	1.7669e6	1	1
597.28802	24.0440	24.1867	24.3087	2	z2:597.2880	1	2	1190.55479	596.28467	1.7660e6	1	1
711.37793	24.9363	24.9363	24.9632	1	z1:711.3779	1	1	708.36394	709.37122	1.7657e6	1	1
575.31390	24.0440	24.0783	24.1522	2	z2:575.3139	1	2	1146.60655	574.31055	1.7622e6	1	1
373.25433	24.5637	24.6205	24.9632	1	z1:373.2543	1	1	372.24706	373.25433	1.7608e6	1	1
439.23010	24.8227	24.8730	24.9632	1	z1:439.2301	1	1	437.21947	438.22675	1.7599e6	1	1
517.33496	24.0440	24.0440	24.3432	2	z2:517.3350	1	2	1030.64866	516.33161	1.7517e6	1	1
748.37665	24.0783	24.1867	24.3087	2	z2:748.3766	1	2	1490.72532	746.36994	1.7487e6	1	1
372.20483	24.6553	24.7448	24.7837	1	z1:372.2048	1	1	371.19756	372.20483	1.7475e6	1	1
481.76019	24.6553	24.6987	24.7837	4	z4:481.7602	1	4	1916.99154	480.25516	1.7421e6	1	1
333.18787	24.0440	24.0440	24.1522	1	z1:333.1879	1	1	332.18059	333.18787	1.7411e6	1	1
565.78558	24.3087	24.4332	24.4332	2	z2:565.7856	1	2	1127.54990	564.78223	1.7406e6	1	1
547.76459	24.0440	24.1215	24.1522	4	z4:547.7646	1	4	2183.01582	546.76123	1.7331e6	1	1
352.84256	24.7448	24.7837	24.9125	4;6	z4:528.7601;z6:352.8426	2	6	2106.99819	352.17364	1.7325e6	2	2
532.27124	24.0440	24.1867	24.2253	1	z1:532.2712	1	1	532.26732	533.27460	1.7196e6	1	1
535.30707	24.0440	24.3780	24.4332	1	z1:535.3071	1	1	533.29644	534.30371	1.7154e6	1	1
596.35150	24.0783	24.3432	24.3780	1	z1:596.3515	1	1	593.33752	594.34479	1.7054e6	1	1
693.36755	24.1867	24.3780	24.4332	4	z4:693.3676	1	4	2761.41427	691.36084	1.7016e6	1	1
321.17151	24.1522	24.3432	24.5637	2	z2:321.1715	1	2	638.32175	320.16815	1.6819e6	1	1
479.75085	24.6987	24.8227	24.8730	4	z4:479.7509	1	4	1910.96089	478.74750	1.6798e6	1	1
529.76532	24.6553	24.6987	24.7837	4	z4:529.7653	1	4	2111.01875	528.76196	1.6708e6	1	1
456.25681	24.5127	24.9125	24.9632	4	z4:456.2568	1	4	1816.98470	455.25345	1.6704e6	1	1
399.23401	24.2738	24.4808	24.5127	1	z1:399.2340	1	1	399.23009	400.23736	1.6685e6	1	1
353.17337	24.3432	24.7448	24.7837	4	z4:353.1734	1	4	1406.65767	352.67169	1.6668e6	1	1
501.34985	24.0440	24.0440	24.1522	2	z2:501.3499	1	2	998.67844	500.34650	1.6655e6	1	1
360.23663	24.0440	24.1215	24.2738	2	z2:360.2366	1	2	716.45200	359.23328	1.6640e6	1	1
533.26794	24.0440	24.3087	24.3780	2	z2:533.2679	1	2	1062.51463	532.26459	1.6607e6	1	1
361.20737	24.8730	24.9363	24.9632	2	z2:361.2074	1	2	717.39012	359.70233	1.6567e6	1	1
429.70984	24.6987	24.8730	24.9125	4	z4:429.7098	1	4	1710.79683	428.70648	1.6524e6	1	1
488.74924	24.4332	24.5637	24.6553	4	z4:488.7492	1	4	1948.96113	488.24756	1.6490e6	1	1
401.21402	24.1867	24.2738	24.3432	1	z1:401.2140	1	1	400.20674	401.21402	1.6426e6	1	1
596.30200	24.0783	24.3087	24.3780	2	z2:596.3020	1	2	1188.58274	595.29865	1.6381e6	1	1
363.18155	24.1867	24.4332	24.4808	1	z1:363.1815	1	1	362.17427	363.18155	1.6308e6	1	1
454.21085	24.6987	24.9125	24.9363	2	z2:454.2108	1	2	904.40043	453.20749	1.6257e6	1	1
403.71558	24.6987	24.9125	24.9125	1	z1:403.7156	1	1	401.70494	402.71222	1.6231e6	1	1
369.67960	24.6553	24.9125	24.9363	2	z2:369.6796	1	2	735.33793	368.67624	1.6210e6	1	1
432.71420	24.7448	24.8730	24.9632	4	z4:432.7142	1	4	1722.81429	431.71085	1.6188e6	1	1
371.01120	24.6987	24.9363	24.9632	6	z6:371.0112	1	6	2211.99670	369.67339	1.6157e6	1	1
625.28290	24.0440	24.3087	24.3087	1	z1:625.2829	1	1	622.26891	623.27619	1.6062e6	1	1
316.17960	24.8227	24.9125	24.9632	4	z4:316.1796	1	4	1260.68928	316.17960	1.6043e6	1	1
363.69205	24.3087	24.5637	24.5637	4	z4:363.6920	1	4	1448.73237	363.19037	1.6015e6	1	1
552.26550	24.7448	24.8730	24.9632	2	z2:552.2655	1	2	1100.50974	551.26215	1.6009e6	1	1
389.21378	24.0440	24.2253	24.2253	4	z4:389.2138	1	4	1548.81258	388.21042	1.6002e6	1	1
366.68463	24.5127	24.8227	24.9125	2	z2:366.6846	1	2	729.34800	365.68128	1.5980e6	1	1
414.69235	24.1867	24.2738	24.3087	4	z4:414.6924	1	4	1652.73359	414.19067	1.5943e6	1	1
821.44897	24.6987	24.7448	24.7837	2	z2:821.4490	1	2	1636.86998	819.44226	1.5908e6	1	1
420.69800	24.0783	24.2253	24.2738	6	z6:420.6980	1	6	2511.12085	419.52742	1.5864e6	1	1
322.15460	24.0440	24.0783	24.3780	4	z4:322.1546	1	4	1282.58259	321.65292	1.5848e6	1	1
381.19171	24.4808	24.6987	24.7837	2;6	z2:1142.5594;z6:381.1917	2	6	2277.08421	380.52131	1.5817e6	1	2
436.25412	24.4808	24.8730	24.9632	5	z5:436.2541	1	5	2172.22080	435.45144	1.5805e6	1	1
357.71054	24.0783	24.3087	24.3087	4	z4:357.7105	1	4	1424.80635	357.20886	1.5758e6	1	1
640.77441	24.6205	24.6987	24.7448	4	z4:640.7744	1	4	2553.04842	639.26938	1.5746e6	1	1
660.36444	24.4332	24.7448	24.9125	2	z2:660.3644	1	2	1316.70762	659.36109	1.5730e6	1	1
546.36017	24.0440	24.1215	24.2253	2	z2:546.3602	1	2	1088.69907	545.35681	1.5724e6	1	1
518.76727	24.8730	24.9363	24.9632	4	z4:518.7673	1	4	2069.03328	518.26560	1.5706e6	1	1
440.74701	24.5637	24.6553	24.9125	4	z4:440.7470	1	4	1752.93880	439.24198	1.5667e6	1	1
479.26089	24.8730	24.9125	24.9632	1	z1:479.2609	1	1	478.25362	479.26089	1.5591e6	1	1
558.28699	24.2738	24.6205	24.6205	4	z4:558.2870	1	4	2223.09871	556.78196	1.5587e6	1	1
301.67883	24.6553	24.8227	24.9632	4	z4:301.6788	1	4	1200.67952	301.17716	1.5571e6	1	1
357.19986	24.0440	24.0783	24.0783	2;4	z2:713.3931;z4:357.1999	2	4	1418.75020	355.69483	1.5565e6	1	2
405.22775	24.0440	24.1867	24.2253	2	z2:405.2278	1	2	805.43089	403.72272	1.5563e6	1	1
402.23318	24.6205	24.9363	24.9632	4	z4:402.2332	1	4	1602.89692	401.73151	1.5550e6	1	1
434.23163	24.4808	24.4808	24.5127	4	z4:434.2316	1	4	1730.89070	433.72995	1.5529e6	1	1
589.76776	24.5637	24.5637	24.7837	6	z6:589.7678	1	6	3520.52265	587.76105	1.5490e6	1	1
555.25409	24.6987	24.9632	24.9632	4	z4:555.2541	1	4	2212.97383	554.25073	1.5485e6	1	1
489.26608	24.6205	24.6987	24.9125	2	z2:489.2661	1	2	974.51090	488.26273	1.5472e6	1	1
389.19781	24.3780	24.5637	24.6205	4	z4:389.1978	1	4	1546.74202	387.69278	1.5458e6	1	1
782.40125	24.6987	24.7837	24.8227	2	z2:782.4012	1	2	1558.77452	780.39454	1.5367e6	1	1
656.30536	24.4808	24.6987	24.8730	1	z1:656.3054	1	1	653.29137	654.29865	1.5358e6	1	1
304.16089	24.6553	24.6987	24.6987	4	z4:304.1609	1	4	1210.60774	303.65921	1.5301e6	1	1
387.72678	24.7837	24.8730	24.9125	4	z4:387.7268	1	4	1544.87129	387.22510	1.5293e6	1	1
585.33374	24.0440	24.1867	24.3432	2	z2:585.3337	1	2	1166.64622	584.33039	1.5289e6	1	1
392.20325	24.1522	24.1867	24.3087	2	z2:392.2032	1	2	780.38523	391.19989	1.5269e6	1	1
347.19165	24.0440	24.1522	24.1867	4	z4:347.1917	1	4	1382.73079	346.68997	1.5256e6	1	1
732.38544	24.8730	24.9632	24.9632	2	z2:732.3854	1	2	1458.74290	730.37873	1.5249e6	1	1
689.38367	24.7448	24.8730	24.9363	1	z1:689.3837	1	1	686.36968	687.37696	1.5223e6	1	1
435.23682	24.8227	24.9632	24.9632	2	z2:435.2368	1	2	865.44902	433.73178	1.5177e6	1	1
738.35284	24.6205	24.9125	24.9363	2	z2:738.3528	1	2	1470.67772	736.34613	1.5080e6	1	1
430.24042	24.4332	24.5637	24.6553	4	z4:430.2404	1	4	1712.91914	429.23706	1.5072e6	1	1
712.31439	24.3087	24.5127	24.5637	2;4	z2:712.3144;z4:356.6597	2	2	1418.60032	710.30743	1.5060e6	2	2
341.16888	24.6987	24.7837	24.9363	2	z2:341.1689	1	2	678.31651	340.16553	1.5018e6	1	1
485.34390	24.3780	24.6553	24.6987	2	z2:485.3439	1	2	966.66654	484.34055	1.4998e6	1	1
568.27264	24.3087	24.6205	24.6553	2	z2:568.2726	1	2	1131.52067	566.76761	1.4981e6	1	1
700.32483	24.1522	24.3780	24.3780	2	z2:700.3248	1	2	1396.62840	699.32147	1.4978e6	1	1
482.21597	24.3432	24.6987	24.8730	4	z4:482.2160	1	4	1920.82137	481.21262	1.4967e6	1	1
474.24222	24.8730	24.9363	24.9632	4	z4:474.2422	1	4	1890.93306	473.74054	1.4937e6	1	1
618.34644	24.1867	24.3087	24.4332	2;4	z2:618.3464;z4:310.1764	2	2	1232.66903	617.34179	1.4915e6	2	2
803.40027	24.3780	24.3780	24.4808	1	z1:803.4003	1	1	800.38628	801.39356	1.4913e6	1	1
416.23618	24.4332	24.4808	24.5637	4	z4:416.2362	1	4	1658.90889	415.73450	1.4907e6	1	1
489.73053	24.0440	24.1215	24.1522	4	z4:489.7305	1	4	1948.87288	488.22550	1.4816e6	1	1
381.22406	24.8227	24.9632	24.9632	4	z4:381.2241	1	4	1516.85372	380.22071	1.4751e6	1	1
549.27661	24.2738	24.3432	24.4808	1	z1:549.2766	1	1	548.26933	549.27661	1.4703e6	1	1
559.27264	24.5127	24.7837	24.8730	2	z2:559.2726	1	2	1114.52403	558.26929	1.4698e6	1	1
344.19247	24.7448	24.9125	24.9632	4	z4:344.1925	1	4	1370.73408	343.69080	1.4675e6	1	1
457.28778	24.2253	24.4332	24.4808	2	z2:457.2878	1	2	910.55430	456.28443	1.4555e6	1	1
792.41071	24.6987	24.7448	24.7837	1	z1:792.4107	1	1	789.39672	790.40400	1.4516e6	1	1
486.30280	24.6205	24.8227	24.9125	5	z5:486.3028	1	5	2422.46418	485.50011	1.4479e6	1	1
355.23370	24.5127	24.6205	24.9632	1	z1:355.2337	1	1	354.22643	355.23370	1.4438e6	1	1
479.71313	24.5637	24.6205	24.6553	4	z4:479.7131	1	4	1910.81001	478.70978	1.4389e6	1	1
670.38660	24.3087	24.5127	24.6553	2;4	z2:670.3866;z4:335.6975	2	2	1338.76106	670.38780	1.4360e6	1	2
691.29919	24.1867	24.3780	24.5637	2	z2:691.2992	1	2	1378.57713	690.29584	1.4354e6	1	1
741.34106	24.0440	24.0440	24.1867	2	z2:741.3411	1	2	1476.65416	739.33435	1.4328e6	1	1
441.26312	24.3780	24.6205	24.6987	2	z2:441.2631	1	2	878.50498	440.25977	1.4325e6	1	1
312.17780	24.9125	24.9632	24.9632	1	z1:312.1778	1	1	311.17052	312.17780	1.4310e6	1	1
534.25806	24.6987	24.6987	24.7448	4	z4:534.2581	1	4	2128.98970	533.25470	1.4280e6	1	1
598.32904	24.0440	24.0440	24.1867	2	z2:598.3290	1	2	1192.63682	597.32569	1.4226e6	1	1
531.31445	24.3087	24.4808	24.6553	1	z1:531.3145	1	1	529.30382	530.31110	1.4190e6	1	1
483.75201	24.9125	24.9632	24.9632	4	z4:483.7520	1	4	1926.96553	482.74866	1.4170e6	1	1
881.40405	24.4808	24.6987	24.7448	2;4	z2:881.4041;z4:441.2036	2	2	1756.77676	879.39566	1.4164e6	2	2
524.27069	24.8730	24.8730	24.9632	2	z2:524.2707	1	2	1044.52012	523.26734	1.4159e6	1	1
427.70258	24.0440	24.2253	24.2738	4	z4:427.7026	1	4	1702.76778	426.69922	1.4023e6	1	1
397.71027	24.3432	24.4332	24.5127	1;2	z1:794.4120;z2:397.7103	2	2	791.39909	396.70682	1.3947e6	2	2
375.19778	24.8227	24.9125	24.9632	1;2	z1:748.3843;z2:375.1978	2	2	746.37419	374.19437	1.3923e6	2	2
391.23654	24.0440	24.0783	24.1522	2	z2:391.2365	1	2	778.45182	390.23319	1.3889e6	1	1
462.71899	24.4332	24.5637	24.6205	4	z4:462.7190	1	4	1842.83345	461.71564	1.3888e6	1	1
725.30780	24.7837	24.8730	24.9632	2	z2:725.3078	1	2	1444.58763	723.30109	1.3809e6	1	1
417.71286	24.3087	24.5637	24.5637	4	z4:417.7129	1	4	1662.80892	416.70951	1.3791e6	1	1
1072.45142	24.0440	24.1522	24.2738	3	z3:1072.4514	1	3	3206.30558	1069.77580	1.3759e6	1	1
673.28809	24.4808	24.6987	24.6987	1	z1:673.2881	1	1	670.27410	671.28138	1.3740e6	1	1
345.24927	24.0440	24.0783	24.3087	4	z4:345.2493	1	4	1374.96125	344.74759	1.3719e6	1	1
759.32098	24.0440	24.1215	24.1867	2	z2:759.3210	1	2	1512.61400	757.31427	1.3714e6	1	1
435.20251	24.0440	24.0440	24.3780	2	z2:435.2025	1	2	866.38377	434.19916	1.3708e6	1	1
411.17630	24.6553	24.7837	24.8227	2;4	z2:821.3422;z4:411.1763	2	4	1636.66023	410.17233	1.3700e6	2	2
672.40454	24.0440	24.1215	24.1522	4	z4:672.4045	1	4	2679.56893	670.89951	1.3655e6	1	1
305.17657	24.1215	24.2253	24.2738	4	z4:305.1766	1	4	1214.67048	304.67490	1.3630e6	1	1
436.71582	24.3087	24.3780	24.3780	4	z4:436.7158	1	4	1738.82076	435.71247	1.3600e6	1	1
317.18143	24.2738	24.4808	24.6553	2	z2:317.1814	1	2	631.34495	316.67975	1.3599e6	1	1
333.18442	24.6553	24.7837	24.7837	2	z2:333.1844	1	2	662.34757	332.18106	1.3503e6	1	1
547.28052	24.5637	24.7448	24.9363	2	z2:547.2805	1	2	1090.53977	546.27716	1.3495e6	1	1
689.35632	24.9125	24.9632	24.9632	2	z2:689.3563	1	2	1374.69138	688.35297	1.3488e6	1	1
303.16620	24.7448	24.9125	24.9632	1	z1:303.1662	1	1	302.15892	303.16620	1.3390e6	1	1
564.32397	24.5127	24.5637	24.8730	2	z2:564.3240	1	2	1124.62669	563.32062	1.3361e6	1	1
498.27835	24.6205	24.6205	24.8227	2	z2:498.2784	1	2	992.53544	497.27500	1.3360e6	1	1
499.26111	24.7837	24.9125	24.9632	2	z2:499.2611	1	2	994.50095	498.25775	1.3276e6	1	1
571.25305	24.0440	24.0440	24.1522	1	z1:571.2531	1	1	568.23907	569.24634	1.3273e6	1	1
443.73914	24.7448	24.9125	24.9125	4	z4:443.7391	1	4	1766.91402	442.73578	1.3181e6	1	1
509.27213	24.1867	24.1867	24.2253	2	z2:509.2721	1	2	1014.52299	508.26877	1.3139e6	1	1
611.28766	24.2738	24.3087	24.3780	4	z4:611.2877	1	4	2435.10140	609.78263	1.3131e6	1	1
498.26575	24.5637	24.6205	24.9125	2	z2:498.2657	1	2	992.51023	497.26239	1.3112e6	1	1
535.92297	24.3087	24.3087	24.3432	3	z3:535.9230	1	3	1600.73367	534.58517	1.3098e6	1	1
386.21390	24.0440	24.0783	24.1867	1	z1:386.2139	1	1	385.20662	386.21390	1.3088e6	1	1
440.21954	24.6553	24.6987	24.9125	4	z4:440.2195	1	4	1754.84236	439.71787	1.3028e6	1	1
468.29141	24.0440	24.4808	24.4808	1	z1:468.2914	1	1	468.28749	469.29477	1.2993e6	1	1
354.16223	24.4808	24.5637	24.6987	4	z4:354.1622	1	4	1410.61311	353.66055	1.2962e6	1	1
393.68951	24.6205	24.6553	24.7837	6	z6:393.6895	1	6	2348.06659	392.35171	1.2950e6	1	1
329.67365	24.7837	24.9125	24.9632	1;2;4	z1:1314.6804;z2:658.3398;z4:329.6736	3	4	1312.65866	329.17194	1.2937e6	2	3
1125.93994	24.1867	24.3087	24.3780	2	z2:1125.9399	1	2	2244.84856	1123.43155	1.2890e6	1	1
326.66821	24.3780	24.5637	24.6553	2;4	z2:652.3276;z4:326.6682	2	4	1300.63581	326.16623	1.2850e6	2	2
654.09381	24.4332	24.6553	24.9363	4	z4:654.0938	1	4	2606.32601	652.58878	1.2829e6	1	1
311.15289	24.8730	24.9125	24.9632	2	z2:311.1529	1	2	618.28452	310.14954	1.2770e6	1	1
460.22256	24.0440	24.1522	24.2738	2	z2:460.2226	1	2	915.42051	458.71753	1.2760e6	1	1
413.22531	24.3087	24.3432	24.4808	2	z2:413.2253	1	2	822.42936	412.22196	1.2728e6	1	1
416.26187	24.9125	24.9125	24.9632	4	z4:416.2619	1	4	1657.00496	415.25852	1.2690e6	1	2
523.26294	24.1215	24.3087	24.3087	1	z1:523.2629	1	1	522.25566	523.26294	1.2688e6	1	1
356.20078	24.2738	24.3780	24.4808	2	z2:356.2008	1	2	708.38029	355.19742	1.2668e6	1	1
546.27332	24.5637	24.6205	24.6205	1	z1:546.2733	1	1	544.26268	545.26996	1.2648e6	1	1
432.69211	24.1215	24.1867	24.2253	4	z4:432.6921	1	4	1722.72591	431.68875	1.2640e6	1	1
409.24414	24.8730	24.9632	24.9632	2	z2:409.2441	1	2	814.46702	408.24079	1.2625e6	1	1
478.26938	24.3087	24.7837	24.9363	4	z4:478.2694	1	4	1903.02828	476.76435	1.2579e6	1	1
453.24677	24.3087	24.3087	24.4332	2;4	z2:903.4778;z4:453.2468	2	4	1800.92759	451.23917	1.2575e6	1	2
405.23392	24.5637	24.6205	24.6987	4	z4:405.2339	1	4	1610.88643	403.72888	1.2529e6	1	1
579.72137	24.7448	24.7837	24.8227	6	z6:579.7214	1	6	3462.25104	578.04912	1.2525e6	1	1
390.17441	24.7837	24.9125	24.9632	2;4	z2:779.3424;z4:390.1744	2	4	1552.65561	389.17118	1.2519e6	2	2
528.31250	24.0440	24.1215	24.5127	1	z1:528.3125	1	1	527.30522	528.31250	1.2517e6	1	1
300.16995	24.5127	24.7837	24.8730	4	z4:300.1700	1	4	1194.64399	299.66827	1.2485e6	1	1
475.23886	24.5637	24.8227	24.8227	2	z2:475.2389	1	2	946.45646	474.23551	1.2464e6	1	1
337.66757	24.2253	24.2738	24.3432	4	z4:337.6676	1	4	1344.63447	337.16589	1.2456e6	1	1
357.53552	24.9125	24.9363	24.9632	6	z6:357.5355	1	6	2131.14264	356.19772	1.2435e6	1	1
324.65863	24.0440	24.0783	24.3087	4	z4:324.6586	1	4	1292.59871	324.15695	1.2381e6	1	1
431.72958	24.6553	24.7448	24.7837	4	z4:431.7296	1	4	1718.87581	430.72623	1.2346e6	1	1
451.23004	24.0440	24.1867	24.2253	2	z2:451.2300	1	2	898.43882	450.22669	1.2299e6	1	1
365.71289	24.0440	24.0783	24.1522	4	z4:365.7129	1	4	1456.81575	365.21121	1.2286e6	1	1
547.28296	24.0440	24.1867	24.3087	2	z2:547.2830	1	2	1090.54466	546.27960	1.2283e6	1	1
819.42896	24.1215	24.2738	24.2738	1	z1:819.4290	1	1	816.41497	817.42225	1.2235e6	1	1
663.38190	24.0440	24.0783	24.1522	2	z2:663.3819	1	2	1322.74253	662.37854	1.2215e6	1	1
688.39648	24.6205	24.6553	24.7837	1	z1:688.3965	1	1	685.38250	686.38977	1.2180e6	1	1
596.30200	24.6987	24.8227	24.9363	2	z2:596.3020	1	2	1188.58274	595.29865	1.2170e6	1	1
511.24277	24.8227	24.9125	24.9632	4	z4:511.2428	1	4	2036.92854	510.23941	1.2166e6	1	1
432.25543	24.9125	24.9125	24.9632	1	z1:432.2554	1	1	431.24816	432.25543	1.2164e6	1	1
621.29663	24.7837	24.9632	24.9632	2	z2:621.2966	1	2	1238.57200	620.29328	1.2147e6	1	1
535.80109	24.9125	24.9363	24.9632	2	z2:535.8011	1	2	1066.57756	534.29605	1.2131e6	1	1
314.99243	24.6205	24.8730	24.8730	3	z3:314.9924	1	3	939.94876	314.32353	1.2112e6	1	1
640.30280	24.6987	24.6987	24.9632	4	z4:640.3028	1	4	2547.14853	637.79441	1.2098e6	1	1
378.67621	24.6987	24.7448	24.8730	2;4	z2:757.3484;z4:378.6762	2	4	1508.66893	378.17451	1.2078e6	1	2
579.27863	24.0440	24.1867	24.3087	2	z2:579.2786	1	2	1154.53599	578.27527	1.2041e6	1	1
494.75647	24.8730	24.8730	24.9125	4	z4:494.7565	1	4	1968.97664	493.25144	1.2027e6	1	1
336.93729	24.6553	24.9363	24.9632	4	z4:336.9373	1	4	1341.71333	336.43561	1.2010e6	1	1
340.17343	24.8227	24.8730	24.9632	2;4	z2:679.3387;z4:340.1734	2	4	1354.65723	339.67158	1.1993e6	2	2
345.69205	24.0783	24.3780	24.4332	4	z4:345.6920	1	4	1378.73908	345.69205	1.1958e6	1	1
515.25610	24.5637	24.7837	24.8227	1	z1:515.2561	1	1	515.25218	516.25946	1.1934e6	1	1
695.33777	24.3087	24.3087	24.6553	2	z2:695.3378	1	2	1386.65427	694.33441	1.1865e6	1	1
332.84460	24.3780	24.4332	24.5127	1;3	z1:996.5258;z3:332.8446	2	3	993.50678	332.17620	1.1854e6	2	2
419.26065	24.5637	24.7448	24.9632	2	z2:419.2607	1	2	834.50004	418.25730	1.1818e6	1	1
432.20792	24.6205	24.8730	24.9632	2	z2:432.2079	1	2	861.39792	431.70624	1.1815e6	1	1
343.23303	24.0440	24.0783	24.2253	1	z1:343.2330	1	1	342.22576	343.23303	1.1757e6	1	2
319.19730	24.0783	24.2738	24.4332	4	z4:319.1973	1	4	1270.75337	318.69562	1.1756e6	1	1
601.28186	24.8730	24.8730	24.9125	2	z2:601.2819	1	2	1198.54246	600.27851	1.1736e6	1	1
786.37299	24.5637	24.6987	24.6987	2	z2:786.3730	1	2	1566.71800	784.36628	1.1724e6	1	1
608.82825	24.7448	24.7448	24.7837	4	z4:608.8282	1	4	2425.26375	607.32321	1.1714e6	1	1
430.20334	24.4808	24.6987	24.9363	4	z4:430.2033	1	4	1712.77083	429.19998	1.1709e6	1	1
568.74640	24.7448	24.8227	24.8227	4	z4:568.7464	1	4	2264.93636	567.24137	1.1681e6	1	1
307.67041	24.0783	24.1522	24.2253	4	z4:307.6704	1	4	1222.63912	306.66706	1.1662e6	1	1
733.34497	24.0440	24.3780	24.4808	2;4	z2:733.3450;z4:367.6789	2	2	1460.66253	731.33854	1.1615e6	2	2
466.24011	24.3432	24.3780	24.3780	1	z1:466.2401	1	1	465.23284	466.24011	1.1540e6	1	1
414.25238	24.8227	24.8227	24.9125	4	z4:414.2524	1	4	1648.96700	413.24903	1.1535e6	1	1
